listing_id,title,price,bhk,area_sqft,age_years,parking,location,price_per_sqft,price_text,area_text,page_scraped
18353146,3 BHK Flat in Deenpur,65.0,3.0,850.0,1.0,1.0,,0.07647058823529412,₹65.0,850 sq.ft,187
17070043,4 BHK Independent House in Maharani Bagh,400000000.0,4.0,3000.0,1.0,1.0,,133333.33333333334,₹40.0 Cr,3000 sq.ft,187
17475452,3 BHK Independent Builder Floor in Sector 22 Rohini,12500000.0,3.0,1250.0,1.0,,Sector 22,10000.0,₹1.25 Cr,1250 sq.ft,187
17688286,3.5 BHK Flat in Sector 10 Dwarka,31900000.0,5.0,2100.0,1.0,1.0,Sector 10,15190.47619047619,₹3.19 Cr,2100 sq.ft,187
18112391,4 BHK Independent Builder Floor in Hauz Khas,90000000.0,4.0,2700.0,1.0,1.0,,33333.333333333336,₹9.0 Cr,2700 sq.ft,187
18015390,4 BHK Independent Builder Floor in Paschim Vihar,42600000.0,4.0,2250.0,1.0,,,18933.333333333332,₹4.26 Cr,2250 sq.ft,187
17103068,3 BHK Independent Builder Floor in Rajinder Nagar,20000000.0,3.0,900.0,1.0,1.0,,22222.222222222223,₹2.0 Cr,900 sq.ft,187
18058187,2 BHK Independent Builder Floor in Jangpura,20500000.0,2.0,900.0,1.0,1.0,,22777.777777777777,₹2.05 Cr,900 sq.ft,187
18408884,4.5 BHK Flat in Sector 19 Dwarka,52900000.0,5.0,4200.0,1.0,1.0,Sector 19,12595.238095238095,₹5.29 Cr,4200 sq.ft,187
18287691,1 BHK Independent Builder Floor in Patparganj,45.0,1.0,500.0,1.0,1.0,,0.09,₹45.0,500 sq.ft,187
17030136,3 BHK Flat in Ghitorni,52.0,3.0,1350.0,1.0,,,0.03851851851851852,₹52.0,1350 sq.ft,187
18108490,3 BHK Flat in Sector 3 Dwarka,26000000.0,3.0,1700.0,1.0,1.0,Sector 3,15294.117647058823,₹2.6 Cr,1700 sq.ft,187
17954447,3 BHK Independent Builder Floor in Paschim Vihar,29000000.0,3.0,1800.0,1.0,1.0,,16111.111111111111,₹2.9 Cr,1800 sq.ft,187
17867618,3 BHK Flat in Sector 4 Dwarka,22100000.0,3.0,1700.0,1.0,1.0,Sector 4,13000.0,₹2.21 Cr,1700 sq.ft,187
18401571,2 BHK Independent Builder Floor in Kalkaji,50.0,2.0,450.0,1.0,1.0,,0.1111111111111111,₹50.0,450 sq.ft,187
18389447,2 BHK Independent Builder Floor in Sector 25 Rohini,67.0,2.0,700.0,1.0,1.0,Sector 25,0.09571428571428571,₹67.0,700 sq.ft,187
18108202,3 BHK Flat in Sector 3 Dwarka,26500000.0,3.0,1700.0,1.0,1.0,Sector 3,15588.235294117647,₹2.65 Cr,1700 sq.ft,187
16583037,4 BHK Independent Builder Floor in Rohini Sector 28,12000000.0,4.0,1500.0,1.0,1.0,Sector 28,8000.0,₹1.2 Cr,1500 sq.ft,187
18378308,2 BHK Flat in Vasant Kunj,28000000.0,2.0,1200.0,1.0,1.0,,23333.333333333332,₹2.8 Cr,1200 sq.ft,187
18099286,3 BHK Flat in Sector 3 Dwarka,28000000.0,3.0,1900.0,1.0,1.0,Sector 3,14736.842105263158,₹2.8 Cr,1900 sq.ft,187
18182998,3 BHK Independent Builder Floor in Paschim Vihar,39000000.0,3.0,1800.0,1.0,,,21666.666666666668,₹3.9 Cr,1800 sq.ft,187
18192965,3 BHK Independent Builder Floor in Sector 24 Rohini,89.0,3.0,850.0,1.0,1.0,Sector 24,0.10470588235294118,₹89.0,850 sq.ft,187
17636170,4 BHK Flat in Chhattarpur,16700000.0,4.0,1800.0,1.0,1.0,,9277.777777777777,₹1.67 Cr,1800 sq.ft,187
18318210,3 BHK Flat in Sudarshan Park,35000000.0,3.0,1425.0,1.0,1.0,,24561.40350877193,₹3.5 Cr,1425 sq.ft,187
18258007,2 BHK Independent Builder Floor in Pul Prahlad Pur,28.0,2.0,550.0,1.0,1.0,,0.05090909090909091,₹28.0,550 sq.ft,188
18397861,3 BHK Independent Builder Floor in Defence Colony,85000000.0,3.0,2000.0,1.0,1.0,,42500.0,₹8.5 Cr,2000 sq.ft,188
17795942,3 BHK Independent Builder Floor in Paschim Vihar,35000000.0,3.0,1800.0,1.0,,,19444.444444444445,₹3.5 Cr,1800 sq.ft,188
18185738,3 BHK Flat in Sector 14 Rohini,17500000.0,3.0,1350.0,1.0,1.0,Sector 14,12962.962962962964,₹1.75 Cr,1350 sq.ft,188
16891069,2 BHK Flat in Paschim Vihar,11000000.0,2.0,1100.0,1.0,,,10000.0,₹1.1 Cr,1100 sq.ft,188
18072338,2 BHK Independent Builder Floor in Patparganj,45.0,2.0,540.0,1.0,1.0,,0.08333333333333333,₹45.0,540 sq.ft,188
18202898,3 BHK Independent Builder Floor in Paschim Vihar,29000000.0,3.0,1800.0,1.0,,,16111.111111111111,₹2.9 Cr,1800 sq.ft,188
17936391,4 BHK Independent Builder Floor in Sector 24 Rohini,11500000.0,4.0,1890.0,1.0,1.0,Sector 24,6084.656084656084,₹1.15 Cr,1890 sq.ft,188
17781051,4 BHK Flat in Sector 4 Dwarka,37500000.0,4.0,2400.0,1.0,,Sector 4,15625.0,₹3.75 Cr,2400 sq.ft,188
17527663,4 BHK Independent Builder Floor in Model Town,55100000.0,4.0,2350.0,1.0,1.0,,23446.808510638297,₹5.51 Cr,2350 sq.ft,188
17640435,3 BHK Flat in Sector 23 Dwarka,28000000.0,3.0,1900.0,1.0,1.0,Sector 23,14736.842105263158,₹2.8 Cr,1900 sq.ft,188
17740460,4 BHK Flat in Sector 19 Dwarka,33800000.0,4.0,2400.0,1.0,,Sector 19,14083.333333333334,₹3.38 Cr,2400 sq.ft,188
17876235,4 BHK Flat in Sector 19 Dwarka,44900000.0,4.0,3200.0,1.0,1.0,Sector 19,14031.25,₹4.49 Cr,3200 sq.ft,188
16776082,4 BHK Independent Builder Floor in Sector 24 Rohini,23500000.0,4.0,1300.0,1.0,1.0,Sector 24,18076.923076923078,₹2.35 Cr,1300 sq.ft,188
16776149,4 BHK Independent Builder Floor in Sector 24 Rohini,23500000.0,4.0,2150.0,1.0,1.0,Sector 24,10930.232558139534,₹2.35 Cr,2150 sq.ft,188
17366520,3 BHK Independent Builder Floor in Sector 24 Rohini,85.0,3.0,688.0,1.0,1.0,Sector 24,0.12354651162790697,₹85.0,688 sq.ft,188
17366656,3 BHK Independent Builder Floor in Sector 24 Rohini,98.0,3.0,850.0,1.0,1.0,Sector 24,0.11529411764705882,₹98.0,850 sq.ft,188
17366717,3 BHK Independent Builder Floor in Sector 24 Rohini,95.0,3.0,915.0,1.0,1.0,Sector 24,0.10382513661202186,₹95.0,915 sq.ft,188
17366783,3 BHK Independent Builder Floor in Sector 24 Rohini,15000000.0,3.0,1032.0,1.0,1.0,Sector 24,14534.883720930233,₹1.5 Cr,1032 sq.ft,188
17366809,3 BHK Independent Builder Floor in Sector 24 Rohini,14800000.0,3.0,1032.0,1.0,1.0,Sector 24,14341.08527131783,₹1.48 Cr,1032 sq.ft,188
16803054,4 BHK Independent Builder Floor in Sector 24 Rohini,22000000.0,4.0,1500.0,1.0,1.0,Sector 24,14666.666666666666,₹2.2 Cr,1500 sq.ft,188
17366893,4 BHK Independent Builder Floor in Sector 24 Rohini,21000000.0,4.0,1292.0,1.0,1.0,Sector 24,16253.869969040248,₹2.1 Cr,1292 sq.ft,188
17366915,4 BHK Independent Builder Floor in Sector 24 Rohini,20500000.0,4.0,1292.0,1.0,1.0,Sector 24,15866.87306501548,₹2.05 Cr,1292 sq.ft,188
17366966,4 BHK Independent Builder Floor in Sector 24 Rohini,19000000.0,4.0,1292.0,1.0,1.0,Sector 24,14705.882352941177,₹1.9 Cr,1292 sq.ft,188
18361332,3 BHK Flat in Sector 4 Dwarka,25900000.0,3.0,1800.0,1.0,1.0,Sector 4,14388.888888888889,₹2.59 Cr,1800 sq.ft,188
18188450,3 BHK Independent Builder Floor in Paschim Vihar,31500000.0,3.0,1683.0,1.0,,,18716.57754010695,₹3.15 Cr,1683 sq.ft,188
17477175,3 BHK Flat in Chhattarpur,12000000.0,3.0,1350.0,1.0,1.0,,8888.888888888889,₹1.2 Cr,1350 sq.ft,188
12827934,3 BHK Flat in Sarita Vihar,21000000.0,3.0,1700.0,,1.0,,12352.941176470587,₹2.1 Cr,1700 sq.ft,188
12049244,4 BHK Independent Builder Floor in Model Town,42500000.0,4.0,2448.0,1.0,1.0,,17361.11111111111,₹4.25 Cr,2448 sq.ft,188
18462820,3 BHK Independent Builder Floor in Sector 23 Rohini,79.0,3.0,850.0,1.0,1.0,Sector 23,0.09294117647058824,₹79.0,850 sq.ft,188
17008753,3 BHK Independent Builder Floor in Paschim Vihar,19000000.0,3.0,1125.0,1.0,1.0,,16888.88888888889,₹1.9 Cr,1125 sq.ft,189
18099226,2 BHK Independent Builder Floor in Sector 8 Dwarka,80.0,2.0,680.0,1.0,,Sector 8,0.11764705882352941,₹80.0,680 sq.ft,189
18442145,2 BHK Flat in Burari,38.0,2.0,750.0,1.0,1.0,,0.050666666666666665,₹38.0,750 sq.ft,189
18442161,3 BHK Flat in Burari,48.5,3.0,900.0,1.0,1.0,,0.05388888888888889,₹48.5,900 sq.ft,189
17350212,5 BHK Independent Builder Floor in Sector 22 Rohini,16500000.0,5.0,1600.0,1.0,1.0,Sector 22,10312.5,₹1.65 Cr,1600 sq.ft,189
17350228,3 BHK Independent Builder Floor in Sector 22 Rohini,10700000.0,3.0,1150.0,1.0,1.0,Sector 22,9304.347826086956,₹1.07 Cr,1150 sq.ft,189
18442216,4 BHK Independent Builder Floor in Garhi,79000000.0,4.0,2800.0,1.0,1.0,,28214.285714285714,₹7.9 Cr,2800 sq.ft,189
18442205,4 BHK Independent Builder Floor in Garhi,77500000.0,4.0,2800.0,1.0,1.0,,27678.571428571428,₹7.75 Cr,2800 sq.ft,189
18172026,2 BHK Flat in Burari,26.75,2.0,540.0,1.0,1.0,,0.04953703703703704,₹26.75,540 sq.ft,189
17577098,3 BHK Independent Builder Floor in Gujranwala Town,29000000.0,3.0,1206.0,1.0,1.0,,24046.434494195688,₹2.9 Cr,1206 sq.ft,189
17971437,2 BHK Flat in Dwarka Mor,38.0,2.0,675.0,1.0,1.0,,0.056296296296296296,₹38.0,675 sq.ft,189
18341653,3 BHK Independent House in Kirti Nagar,28500000.0,3.0,1500.0,1.0,1.0,,19000.0,₹2.85 Cr,1500 sq.ft,189
17779493,4 BHK Flat in Sector 5 Dwarka,33100000.0,4.0,2600.0,1.0,,Sector 5,12730.76923076923,₹3.31 Cr,2600 sq.ft,189
18006479,4 BHK Flat in Mehrauli,11000000.0,4.0,1600.0,1.0,1.0,,6875.0,₹1.1 Cr,1600 sq.ft,189
17866579,4 BHK Independent Builder Floor in Vasant Vihar,192500000.0,4.0,3600.0,1.0,,,53472.22222222222,₹19.25 Cr,3600 sq.ft,189
17084210,3 BHK Flat in Sector 6 Dwarka,25900000.0,3.0,1700.0,1.0,1.0,Sector 6,15235.29411764706,₹2.59 Cr,1700 sq.ft,189
18387693,3 BHK Flat in Sector 6 Dwarka,26900000.0,3.0,1850.0,1.0,1.0,Sector 6,14540.54054054054,₹2.69 Cr,1850 sq.ft,189
17931105,3 BHK Independent Builder Floor in Hauz Khas,55000000.0,3.0,2250.0,1.0,1.0,,24444.444444444445,₹5.5 Cr,2250 sq.ft,189
16554530,5 BHK Independent Builder Floor in Sector 22 Rohini,14000000.0,5.0,1500.0,1.0,1.0,Sector 22,9333.333333333334,₹1.4 Cr,1500 sq.ft,189
17767121,4 BHK Independent Builder Floor in Green Park,141000000.0,4.0,4050.0,1.0,1.0,,34814.81481481482,₹14.1 Cr,4050 sq.ft,189
18150909,3 BHK Independent Builder Floor in Paschim Vihar,27000000.0,3.0,1350.0,1.0,,,20000.0,₹2.7 Cr,1350 sq.ft,189
18305920,3 BHK Flat in Chhattarpur,12500000.0,3.0,1350.0,1.0,1.0,,9259.25925925926,₹1.25 Cr,1350 sq.ft,189
18241841,3 BHK Independent Builder Floor in Shastri Nagar,58.0,3.0,850.0,1.0,,,0.06823529411764706,₹58.0,850 sq.ft,189
18394271,4 BHK Independent Builder Floor in Safdarjung Enclave,103500000.0,4.0,2700.0,1.0,1.0,,38333.333333333336,₹10.35 Cr,2700 sq.ft,189
18229706,3 BHK Independent Builder Floor in Rajouri Garden,26000000.0,3.0,1800.0,1.0,1.0,,14444.444444444445,₹2.6 Cr,1800 sq.ft,189
18123138,3 BHK Independent Builder Floor in Paschim Vihar,19000000.0,3.0,1125.0,1.0,,,16888.88888888889,₹1.9 Cr,1125 sq.ft,189
12115835,4 BHK Independent Builder Floor in Model Town,55000000.0,4.0,2448.0,1.0,1.0,,22467.320261437908,₹5.5 Cr,2448 sq.ft,189
17834322,3 BHK Independent House in Rajouri Garden,35000000.0,3.0,1800.0,1.0,,,19444.444444444445,₹3.5 Cr,1800 sq.ft,189
17376866,3 BHK Independent Builder Floor in East Of Kailash,34000000.0,3.0,1150.0,1.0,,,29565.217391304348,₹3.4 Cr,1150 sq.ft,189
17983845,3 BHK Independent Builder Floor in Shahdara,14000000.0,3.0,1296.0,1.0,1.0,,10802.469135802468,₹1.4 Cr,1296 sq.ft,189
18186157,6 BHK Flat in Sector 13 Rohini,35000000.0,6.0,2500.0,1.0,1.0,Sector 13,14000.0,₹3.5 Cr,2500 sq.ft,190
17714066,3 BHK Independent Builder Floor in Paschim Vihar,35200000.0,3.0,1800.0,1.0,,,19555.555555555555,₹3.52 Cr,1800 sq.ft,190
17911510,3 BHK Independent House in Patparganj,90.0,3.0,1100.0,,1.0,,0.08181818181818182,₹90.0,1100 sq.ft,190
18380796,3 BHK Independent Builder Floor in Sector 8 Dwarka,22500000.0,3.0,1900.0,1.0,,Sector 8,11842.105263157895,₹2.25 Cr,1900 sq.ft,190
17849955,4 BHK Independent Builder Floor in Uttam Nagar,15400000.0,4.0,1900.0,1.0,1.0,,8105.263157894737,₹1.54 Cr,1900 sq.ft,190
17976532,4 BHK Independent Builder Floor in Defence Colony,175000000.0,4.0,3500.0,1.0,1.0,,50000.0,₹17.5 Cr,3500 sq.ft,190
17649979,3 BHK Independent Builder Floor in Paschim Vihar,36000000.0,3.0,1800.0,1.0,,,20000.0,₹3.6 Cr,1800 sq.ft,190
17137813,3 BHK Duplex in Green Park,50000000.0,3.0,4050.0,1.0,1.0,,12345.67901234568,₹5.0 Cr,4050 sq.ft,190
18423713,3 BHK Duplex in Gulmohar Park,34500000.0,3.0,1600.0,1.0,,,21562.5,₹3.45 Cr,1600 sq.ft,190
14633301,Residential Plot in Malviya Nagar,43500000.0,,900.0,,,,48333.333333333336,₹4.35 Cr,900 sq.ft,190
18213702,2 BHK Independent House in Dwarka Mor,80.0,2.0,445.0,1.0,1.0,,0.1797752808988764,₹80.0,445 sq.ft,190
17077867,4 BHK Independent Builder Floor in Sector 21 Rohini,12500000.0,4.0,1300.0,1.0,1.0,Sector 21,9615.384615384615,₹1.25 Cr,1300 sq.ft,190
17807133,3 BHK Independent Builder Floor in Sector 21 Rohini,95.0,3.0,1100.0,1.0,1.0,Sector 21,0.08636363636363636,₹95.0,1100 sq.ft,190
17643235,4 BHK Flat in Anand Niketan,80000000.0,4.0,1800.0,1.0,,,44444.444444444445,₹8.0 Cr,1800 sq.ft,190
18120222,4 BHK Flat in Sector 6 Dwarka,31500000.0,4.0,1900.0,1.0,1.0,Sector 6,16578.947368421053,₹3.15 Cr,1900 sq.ft,190
18224413,3 BHK Flat in Greater Kailash,56500000.0,3.0,1500.0,1.0,1.0,,37666.666666666664,₹5.65 Cr,1500 sq.ft,190
18224364,3 BHK Flat in Greater Kailash,68000000.0,3.0,1500.0,1.0,1.0,,45333.333333333336,₹6.8 Cr,1500 sq.ft,190
18397762,2 BHK Independent Builder Floor in Jangpura,20500000.0,2.0,900.0,1.0,1.0,,22777.777777777777,₹2.05 Cr,900 sq.ft,190
18103767,3 BHK Independent Builder Floor in Paschim Vihar,28500000.0,3.0,1500.0,1.0,,,19000.0,₹2.85 Cr,1500 sq.ft,190
17731947,3 BHK Flat in Sector 6 Dwarka,39500000.0,3.0,2200.0,1.0,,Sector 6,17954.545454545456,₹3.95 Cr,2200 sq.ft,190
17996903,3 BHK Flat in Sector 6 Dwarka,25700000.0,3.0,1600.0,1.0,,Sector 6,16062.5,₹2.57 Cr,1600 sq.ft,190
17997590,3 BHK Flat in Sector 6 Dwarka,26000000.0,3.0,1700.0,1.0,,Sector 6,15294.117647058823,₹2.6 Cr,1700 sq.ft,190
17997852,3 BHK Flat in Sector 6 Dwarka,27000000.0,3.0,1700.0,1.0,,Sector 6,15882.35294117647,₹2.7 Cr,1700 sq.ft,190
17699196,3 BHK Independent Builder Floor in Sector 8 Rohini,18000000.0,3.0,1050.0,1.0,1.0,Sector 8,17142.85714285714,₹1.8 Cr,1050 sq.ft,190
17577232,4 BHK Independent Builder Floor in Paschim Vihar,45000000.0,4.0,2250.0,1.0,1.0,,20000.0,₹4.5 Cr,2250 sq.ft,190
18455316,4 BHK Flat in Sector 23 Dwarka,21000000.0,4.0,2000.0,1.0,1.0,Sector 23,10500.0,₹2.1 Cr,2000 sq.ft,190
17027702,3 BHK Independent Builder Floor in Punjabi Bagh,30000000.0,3.0,1800.0,1.0,,,16666.666666666668,₹3.0 Cr,1800 sq.ft,190
17992530,5 BHK Independent Builder Floor in Punjabi Bagh,60000000.0,5.0,5994.0,1.0,,,10010.01001001001,₹6.0 Cr,5994 sq.ft,190
17467784,4 BHK Independent Builder Floor in Punjabi Bagh,52500000.0,4.0,2466.0,1.0,1.0,,21289.537712895377,₹5.25 Cr,2466 sq.ft,190
18347671,3.5 BHK Flat in Sector 10 Dwarka,28000000.0,5.0,1700.0,1.0,1.0,Sector 10,16470.58823529412,₹2.8 Cr,1700 sq.ft,190
18072266,3 BHK Independent Builder Floor in Patparganj,11000000.0,3.0,900.0,1.0,1.0,,12222.222222222223,₹1.1 Cr,900 sq.ft,191
18148255,2 BHK Independent Builder Floor in Shastri Nagar,28.0,2.0,500.0,1.0,,,0.056,₹28.0,500 sq.ft,191
18156089,2 BHK Flat in Paschim Vihar,15000000.0,2.0,1200.0,1.0,1.0,,12500.0,₹1.5 Cr,1200 sq.ft,191
18274970,4 BHK Independent Builder Floor in Sector 29 Rohini,20500000.0,4.0,1500.0,1.0,1.0,Sector 29,13666.666666666666,₹2.05 Cr,1500 sq.ft,191
18294637,4 BHK Independent Builder Floor in Sector 19 Dwarka,45000000.0,4.0,5000.0,1.0,1.0,Sector 19,9000.0,₹4.5 Cr,5000 sq.ft,191
18449830,3 BHK Independent Builder Floor in Sector 22 Rohini,10500000.0,3.0,1150.0,1.0,1.0,Sector 22,9130.434782608696,₹1.05 Cr,1150 sq.ft,191
17217707,3 BHK Independent Builder Floor in Kirti Nagar,23000000.0,3.0,1500.0,1.0,1.0,,15333.333333333334,₹2.3 Cr,1500 sq.ft,191
18287390,2 BHK Independent Builder Floor in Sector 24 Rohini,55.0,2.0,700.0,1.0,1.0,Sector 24,0.07857142857142857,₹55.0,700 sq.ft,191
18127623,4 BHK Flat in Sector 6 Dwarka,31500000.0,4.0,2000.0,1.0,1.0,Sector 6,15750.0,₹3.15 Cr,2000 sq.ft,191
17097784,8 BHK Villa in Greater Kailash I,160000000.0,8.0,4500.0,1.0,1.0,,35555.555555555555,₹16.0 Cr,4500 sq.ft,191
17893421,3 BHK Flat in Paschim Vihar,15500000.0,3.0,1000.0,1.0,1.0,,15500.0,₹1.55 Cr,1000 sq.ft,191
18426299,1 BHK Independent Builder Floor in Khanpur,18.0,1.0,450.0,1.0,1.0,,0.04,₹18.0,450 sq.ft,191
17201835,8 BHK Independent House in Paschim Vihar,94000000.0,8.0,1350.0,1.0,,,69629.62962962964,₹9.4 Cr,1350 sq.ft,191
18463009,3 BHK Independent Builder Floor in Sector 22 Rohini,12600000.0,3.0,1350.0,1.0,1.0,Sector 22,9333.333333333334,₹1.26 Cr,1350 sq.ft,191
18463018,3 BHK Independent Builder Floor in Sector 22 Rohini,12300000.0,3.0,1350.0,1.0,1.0,Sector 22,9111.111111111111,₹1.23 Cr,1350 sq.ft,191
18047957,2 BHK Flat in Rajpur Khurd Extension,32.0,2.0,850.0,1.0,1.0,,0.03764705882352941,₹32.0,850 sq.ft,191
17765468,3 BHK Independent Builder Floor in Palam,74.81,3.0,900.0,1.0,,,0.08312222222222222,₹74.81,900 sq.ft,191
18267254,3 BHK Independent Builder Floor in Sector 29 Rohini,65.0,3.0,850.0,1.0,,Sector 29,0.07647058823529412,₹65.0,850 sq.ft,191
17689686,4 BHK Independent House in Sector 3 Rohini,92.0,4.0,1000.0,1.0,1.0,Sector 3,0.092,₹92.0,1000 sq.ft,191
14075261,2 BHK Independent Builder Floor in Shakurpur,55.0,2.0,720.0,1.0,,,0.0763888888888889,₹55.0,720 sq.ft,191
17875724,3 BHK Independent Builder Floor in Paschim Vihar,32500000.0,3.0,1800.0,1.0,1.0,,18055.555555555555,₹3.25 Cr,1800 sq.ft,191
18425551,2 BHK Independent Builder Floor in Paschim Vihar,14000000.0,2.0,756.0,1.0,1.0,,18518.51851851852,₹1.4 Cr,756 sq.ft,191
18464334,3 BHK Independent Builder Floor in Mansarover Garden,27500000.0,3.0,1800.0,1.0,1.0,,15277.777777777777,₹2.75 Cr,1800 sq.ft,191
16282318,3 BHK Independent Builder Floor in Ashok Nagar,34500000.0,3.0,1800.0,1.0,1.0,,19166.666666666668,₹3.45 Cr,1800 sq.ft,191
17740056,2 BHK Flat in Paschim Vihar,12000000.0,2.0,850.0,1.0,1.0,,14117.64705882353,₹1.2 Cr,850 sq.ft,191
18432404,2 BHK Independent Builder Floor in Moti Nagar,15000000.0,2.0,900.0,1.0,1.0,,16666.666666666668,₹1.5 Cr,900 sq.ft,191
18374447,3 BHK Independent Builder Floor in Rajouri Garden,35000000.0,3.0,1800.0,1.0,1.0,,19444.444444444445,₹3.5 Cr,1800 sq.ft,191
18437928,4 BHK Independent Builder Floor in Vasant Kunj,42500000.0,4.0,4500.0,1.0,1.0,,9444.444444444445,₹4.25 Cr,4500 sq.ft,191
18456088,3 BHK Independent Builder Floor in East Of Kailash,52500000.0,3.0,1800.0,1.0,,,29166.666666666668,₹5.25 Cr,1800 sq.ft,191
18263907,3 BHK Flat in Sector 19 Dwarka,24900000.000000004,3.0,1750.0,1.0,1.0,Sector 19,14228.571428571431,₹2.49 Cr,1750 sq.ft,191
17522524,4 BHK Independent Builder Floor in Punjabi Bagh,75000000.0,4.0,4050.0,1.0,1.0,,18518.51851851852,₹7.5 Cr,4050 sq.ft,192
18209752,3 BHK Independent Builder Floor in Chittaranjan Park,40500000.0,3.0,1440.0,1.0,1.0,,28125.0,₹4.05 Cr,1440 sq.ft,192
18421196,3 BHK Flat in Sector 22 Dwarka,30000000.0,3.0,1800.0,1.0,1.0,Sector 22,16666.666666666668,₹3.0 Cr,1800 sq.ft,192
16823268,3 BHK Independent Builder Floor in Paschim Vihar,28000000.0,3.0,1350.0,1.0,1.0,,20740.74074074074,₹2.8 Cr,1350 sq.ft,192
17231060,3 BHK Independent Builder Floor in Paschim Vihar,36000000.0,3.0,1800.0,1.0,1.0,,20000.0,₹3.6 Cr,1800 sq.ft,192
18016917,4 BHK Independent Builder Floor in Rajouri Garden,75000000.0,4.0,3600.0,1.0,,,20833.333333333332,₹7.5 Cr,3600 sq.ft,192
17954347,6 BHK Independent House in Paschim Vihar,90000000.0,6.0,3600.0,1.0,,,25000.0,₹9.0 Cr,3600 sq.ft,192
18390593,4 BHK Independent House in Paschim Vihar,47500000.0,4.0,900.0,1.0,,,52777.77777777778,₹4.75 Cr,900 sq.ft,192
17229709,2 BHK Independent Builder Floor in Paschim Vihar,11000000.0,2.0,756.0,1.0,1.0,,14550.26455026455,₹1.1 Cr,756 sq.ft,192
18266196,10 BHK Independent House in Paschim Vihar,155000000.0,10.0,1800.0,1.0,1.0,,86111.11111111111,₹15.5 Cr,1800 sq.ft,192
18309561,4 BHK Independent Builder Floor in Greater Kailash I,85000000.0,4.0,2200.0,1.0,1.0,,38636.36363636364,₹8.5 Cr,2200 sq.ft,192
17636081,4 BHK Flat in Chhattarpur,16299999.999999998,4.0,1800.0,1.0,1.0,,9055.555555555555,₹1.63 Cr,1800 sq.ft,192
17580622,3 BHK Independent Builder Floor in Greater Kailash I,45000000.0,3.0,1800.0,1.0,,,25000.0,₹4.5 Cr,1800 sq.ft,192
18164520,3 BHK Flat in Dwarka Mor,50.0,3.0,950.0,1.0,1.0,,0.05263157894736842,₹50.0,950 sq.ft,192
17144093,5 BHK Independent House in Greater Kailash,250000000.0,5.0,5000.0,1.0,,,50000.0,₹25.0 Cr,5000 sq.ft,192
18066464,1 BHK Independent Builder Floor in Subhash Nagar,41.0,1.0,400.0,1.0,,,0.1025,₹41.0,400 sq.ft,192
18146079,4 BHK Independent Builder Floor in Saket,90000000.0,4.0,3600.0,1.0,1.0,,25000.0,₹9.0 Cr,3600 sq.ft,192
18228287,4 BHK Independent Builder Floor in New Friends Colony,85000000.0,4.0,3000.0,1.0,1.0,,28333.333333333332,₹8.5 Cr,3000 sq.ft,192
18455896,5 BHK Independent House in Paschim Vihar,95000000.0,5.0,1350.0,1.0,1.0,,70370.37037037036,₹9.5 Cr,1350 sq.ft,192
18010354,2 BHK Flat in Paschim Vihar,10000000.0,2.0,1000.0,1.0,1.0,,10000.0,₹1.0 Cr,1000 sq.ft,192
17579322,2 BHK Flat in Sector 17 Dwarka,10000000.0,2.0,900.0,1.0,1.0,Sector 17,11111.111111111111,₹1.0 Cr,900 sq.ft,192
17690753,3.5 BHK Independent Builder Floor in Shakur Basti,22500000.0,5.0,1450.0,1.0,1.0,,15517.241379310344,₹2.25 Cr,1450 sq.ft,192
18448129,3 BHK Independent Builder Floor in Dwarka Mor,55.0,3.0,810.0,1.0,1.0,,0.06790123456790123,₹55.0,810 sq.ft,192
18448139,3 BHK Independent Builder Floor in Dwarka Mor,51.0,3.0,850.0,1.0,1.0,,0.06,₹51.0,850 sq.ft,192
18448150,1 BHK Independent Builder Floor in Dwarka Mor,19.5,1.0,400.0,1.0,1.0,,0.04875,₹19.5,400 sq.ft,192
18448186,3 BHK Independent Builder Floor in Dwarka Mor,52.0,3.0,858.0,1.0,1.0,,0.06060606060606061,₹52.0,858 sq.ft,192
18449822,3 BHK Independent Builder Floor in Dwarka Mor,44.0,3.0,850.0,1.0,1.0,,0.05176470588235294,₹44.0,850 sq.ft,192
17574427,4 BHK Independent Builder Floor in Paschim Vihar,45000000.0,4.0,2250.0,1.0,,,20000.0,₹4.5 Cr,2250 sq.ft,192
18404007,4 BHK Independent Builder Floor in Neeti Bagh,265000000.0,4.0,7200.0,1.0,1.0,,36805.555555555555,₹26.5 Cr,7200 sq.ft,192
17636150,4 BHK Flat in Chhattarpur,16800000.0,4.0,1800.0,1.0,1.0,,9333.333333333334,₹1.68 Cr,1800 sq.ft,192
17636050,4 BHK Flat in Chhattarpur,16200000.000000002,4.0,1800.0,1.0,1.0,,9000.000000000002,₹1.62 Cr,1800 sq.ft,193
17366612,4 BHK Independent Builder Floor in Punjabi Bagh,58500000.0,4.0,2520.0,,1.0,,23214.285714285714,₹5.85 Cr,2520 sq.ft,193
18224101,3 BHK Flat in Greater Kailash I,58000000.0,3.0,1500.0,1.0,1.0,,38666.666666666664,₹5.8 Cr,1500 sq.ft,193
18041771,4 BHK Flat in Sector 10 Dwarka,35600000.0,4.0,2000.0,1.0,,Sector 10,17800.0,₹3.56 Cr,2000 sq.ft,193
18044674,3 BHK Flat in Sector 10 Dwarka,25000000.0,3.0,1500.0,1.0,,Sector 10,16666.666666666668,₹2.5 Cr,1500 sq.ft,193
